11374	eng	I think that you ought to apologize to her.
12000	eng	You must apologize to her, and that at once.
12621	eng	Just a minute.
13034	eng	You asked after her? What did she say?
13035	eng	You are expecting too much of her.
13335	eng	Did you meet her?
14162	eng	Do you want to see her very much?
14204	eng	Did you fall in love with her at first sight?
14474	eng	You were taken in by her.
14530	eng	You told her that you had finished the work three days before.
14805	eng	Unlike her, you are diligent.
14806	eng	You are not less pretty than her.
15594	eng	When did you see her dancing with him?
15779	eng	You'll come to like her.
15784	eng	Are you aware of how much she loves you?
15790	eng	I think you had better call on him.
15795	eng	You must be careful not to make him angry.
15796	eng	You must give him up for dead.
15797	eng	You needn't have seen him to the door.
15798	eng	You shouldn't look down on him.
15799	eng	You are selling him short.
15800	eng	You had better keep him at a respectful distance.
15801	eng	You must not look upon him as great.
15803	eng	You're required to help them.
15804	eng	Are you younger than him?
15805	eng	All that you have to do is to wait for his reply.
15806	eng	You must take his age into account.
15807	eng	Are you for or against his idea?
15808	eng	You must pay attention to his advice.
15809	eng	You should have accepted his advice.
15810	eng	You may as well follow his advice.
15811	eng	You may make use of his library.
15812	eng	All you have to do is follow his advice.
15813	eng	All that you have to do is to follow his advice.
15814	eng	You must allow for his youth.
15815	eng	You should have helped him with his work.
15816	eng	You should pay more attention to what he says.
15817	eng	You must pay attention to him.
15818	eng	You should pay more attention to his warnings.
15819	eng	You ought to have adopted his plan.
15820	eng	You must make allowance for his lack of experience.
15821	eng	It's better to ignore his eccentricities.
15822	eng	You should not play on his generous nature.
15823	eng	You had better not play on his generous nature.
15824	eng	You overestimate him.
15825	eng	You can depend on his help.
15826	eng	Did you accept his statement as true?
15827	eng	You should have told him the truth.
15828	eng	You must compensate him for the money he lost.
15829	eng	You can't expect much of him.
15830	eng	You should tell him the truth.
15831	eng	You had better tell him the truth.
15832	eng	You ought to ask him for advice.
15833	eng	It would be better for you not to ask him for advice.
15834	eng	Didn't you write a letter to him?
15835	eng	You need only ask him to pay the debt.
15836	eng	You told him that he should have a reward.
15837	eng	I don't think you can gain his ear.
15838	eng	You ought to thank him.
15839	eng	You have only to give him a little help.
15840	eng	You ought not to have said a thing like that to him.
15841	eng	You will do well to leave him.
15842	eng	Can you swim as fast as he?
15843	eng	You had better not keep company with him.
15844	eng	You can trust him to keep his word.
15845	eng	Do you know who he is?
15846	eng	I'm certain of your success.
15847	eng	You should not give him up for lost.
15848	eng	You work as hard as he did at your age.
15850	eng	Have you ever seen him swimming?
15851	eng	Do you think he made that mistake on purpose?
15852	eng	What subject do you think he is interested in?
15853	eng	You should have told him about it while he was here.
15854	eng	Didn't you know that he passed away two years ago?
15855	eng	Don't you know that he passed away two years ago?
15856	eng	Don't you know that he has been dead for these two years?
15857	eng	You should get your hair cut.
15858	eng	You must be a fool.
15859	eng	Can you ride a horse?
15861	eng	You can't ride a horse.
15862	eng	You will progress in proportion to your abilities.
15863	eng	You should work hard.
15864	eng	You must study hard.
15865	eng	You don't have a temperature.
15866	eng	You must not come in.
15867	eng	Must you work on Sunday?
15868	eng	You don't have to go to school on Sunday.
15869	eng	What do you usually do on Sundays?
15870	eng	Are you a Japanese student?
15872	eng	Do you keep a diary?
15873	eng	Do you know how to cook meat?
15874	eng	You could count to ten when you were two.
15875	eng	You could count to ten when you were two years old.
15876	eng	You are not old enough to go swimming by yourself.
15877	eng	You work too hard.
15878	eng	You are working too hard. Take it easy for a while.
15879	eng	You can't feel at ease with a headache.
15880	eng	You are too clever not to solve the hard problem.
15881	eng	You know the answer?
15882	eng	Do you live here?
15883	eng	I take it for granted that you will join.
15884	eng	I took it for granted that you were on my side.
15885	eng	You don't go to school on Sunday, do you?
15886	eng	You had better study English thoroughly.
15887	eng	You may as well leave at once.
15888	eng	You must go home at once.
15889	eng	It is necessary for you to see a doctor at once.
15890	eng	You may as well withdraw from the club right away.
15891	eng	Don't you know that you are the laughingstock of the whole town?
15892	eng	You must be a late riser.
15893	eng	What do you have for breakfast?
15894	eng	Do you have bread for lunch?
15895	eng	How do you account for your being late?
15896	eng	You won't be late, will you?
15897	eng	All you have to do is apologize for being late.
15898	eng	You must have stayed up late.
15899	eng	You must be back on Sunday at the latest.
15900	eng	Sooner or later, you will regret your idleness.
15901	eng	You'll learn how to do it sooner or later.
15902	eng	You ought to be ashamed.
15903	eng	You should have refused his request flatly.
15904	eng	Who are you waiting for?
15905	eng	You must build up your courage.
15907	eng	Whom are you speaking of?
15908	eng	You may invite whomever you like.
15909	eng	Are you meeting someone here?
15910	eng	Your reading is very advanced.
15911	eng	Can you tell wheat from barley?
15912	eng	You look very pale.
15913	eng	I'm proud of you.
15914	eng	You're running a big risk in trusting him.
15915	eng	What do you want to be when you grow up?
15916	eng	Now that you are a big boy, you may do as you please.
15917	eng	You may take either the big box or the small one.
15918	eng	You look bored.
15919	eng	Do you like to be kept waiting?
15920	eng	All you have to do is to take care of yourself.
15921	eng	You may have read this book already.
15922	eng	You will be up against many difficulties.
15923	eng	You mustn't depend on others for help.
15924	eng	You are too inquisitive about other people's affairs.
15925	eng	You are too critical of others' shortcomings.
15926	eng	Can you throw a fastball?
15927	eng	You depend too much on others.
15928	eng	You have foul breath.
15929	eng	You are too sensitive to noise.
15930	eng	You look tiny next to a sumo wrestler.
15931	eng	You know quite a lot about sumo.
15932	eng	You're giving me the same old line.
15933	eng	You look as healthy as ever.
15934	eng	You are to apologize to her for it.
15935	eng	All you have to do is try your best.
15936	eng	You should have locked, or at least closed, all the doors.
15937	eng	You never listen. I might as well talk to the wall.
15938	eng	You are a good student.
15939	eng	Can't you tell right from wrong?
15940	eng	You should distinguish between right and wrong.
15941	eng	You would do well to tell it to him in advance.
15943	eng	You will have heard this story before.
15944	eng	You made the same mistake as last time.
15945	eng	Are you for the war or against it?
15946	eng	Do you believe war will start?
15947	eng	You should follow your teacher's advice.
15948	eng	You ought to ask for your teacher's permission.
15949	eng	You may as well ask for your teacher's advice.
15950	eng	You ran a red light.
15951	eng	You should swear on the Bible.
15952	eng	You must cultivate your mind.
15953	eng	Can you eat raw oysters?
15954	eng	You are made to be a poet.
15955	eng	You seem an honest man.
15956	eng	You seem to be an honest man.
15957	eng	You didn't have to dress.
15958	eng	You have to get this work finished by noon.
15959	eng	I should think you are right.
15960	eng	You may be right, but I am against your opinion.
15961	eng	Are you concerned with politics?
15962	eng	You can get ahead in the world.
15963	eng	He is ignorant of the world.
15964	eng	You will find it stated a few pages further on.
15965	eng	Are you fond of swimming?
15966	eng	You will soon get used to speaking in public.
15968	eng	You must not lose sight of your goal in life.
15969	eng	You were kind to help me.
15970	eng	Can you break away from your parents?
15971	eng	Do you believe in God?
15973	eng	If you study earnestly, you can expect to pass the exam.
15975	eng	It's time for you to buy a new car.
15976	eng	It is high time you started a new business.
15977	eng	How thoughtless of you to do that.
15978	eng	You can rely on him. He never lets you down.
15979	eng	You must clear the table.
15980	eng	Do you wash your hands before meals?
15981	eng	I think you'd better go on a diet.
15982	eng	You bought the food, so if I buy the wine that will even things up.
15983	eng	You really have a passion for food.
15984	eng	You had better not eat too much.
15985	eng	You had better be careful not to overeat.
15986	eng	You must account for your neglect of duty.
15987	eng	You are way off track.
15988	eng	Are you in jest or in earnest?
15989	eng	You had better take a little rest.
15990	eng	I think you'd better take a rest; you look ill.
15991	eng	You're going too far.
15992	eng	What do you want to do in the future?
15993	eng	You work hard.
15994	eng	You are free to go out.
15995	eng	You have a way with women.
15996	eng	You are welcome to do anything you like.
15997	eng	You should have known better than to take an examination without preparing for it.
15998	eng	You should start as early as you can.
15999	eng	Did you do your homework by yourself?
16000	eng	You are too old not to see the reason.
16001	eng	I take it that you are fully acquainted with the facts.
16002	eng	You are too negligent of those around you.
16003	eng	You won't be in time for school.
16004	eng	You should give up drinking.
16005	eng	You should not resort to drinking.
16006	eng	You should give up drinking and smoking.
16007	eng	You ought not to have spent so much money on your hobby.
16008	eng	You have a light hand, don't you?
16009	eng	Since you like to write letters, why don't you drop her a line?
16010	eng	Are you writing a letter?
16011	eng	You needn't have gone to the trouble.
16012	eng	He looks young. He cannot be older than I.
16013	eng	You are young. I, on the contrary, am very old.
16014	eng	You should pay back your debts.
16015	eng	You should pay your debts.
16016	eng	You should get your car fixed.
16017	eng	You had better have your car washed.
16018	eng	You cannot be too careful when driving.
16019	eng	You had better not drive a car.
16020	eng	Can you drive a car?
16021	eng	You can drive a car, can't you?
16022	eng	You don't have to make an apology.
16023	eng	You should apologize.
16024	eng	Did you actually see the accident?
16025	eng	Don't set your failure down to bad luck.
16026	eng	You should acknowledge your failure.
16027	eng	You must work hard in order not to fail.
16028	eng	You should try to form the habit of using your dictionaries.
16029	eng	Do you know how to use a dictionary?
16030	eng	You should learn how to use your dictionary.
16031	eng	You are free to go home.
16032	eng	Do you have a room of your own?
16033	eng	You should learn to restrain yourself.
16034	eng	You should be true to your friends.
16035	eng	You should be ashamed of your ignorance.
16037	eng	What account can you give of your misbehavior?
16038	eng	You should try to cut your way.
16039	eng	You must cut down on extra expenses in order to live within your means.
16040	eng	You should live up to your principles.
16041	eng	You must share your jobs with others.
16042	eng	You should attend to your own business.
16043	eng	You must account for your conduct.
16044	eng	You'll have to answer for your behavior.
16045	eng	You are responsible for what you do.
16046	eng	You should be responsible for your actions.
16047	eng	You should be ashamed of your conduct.
16048	eng	You can't afford to neglect your health.
16049	eng	You are at liberty to make use of this room in any way you please.
16050	eng	You must perform your duty.
16051	eng	You should be more thoughtful of your safety.
16052	eng	You should read such books as will benefit you.
16053	eng	You are responsible for what you have done.
16054	eng	You should read such books as you consider important.
16055	eng	You yourself have to finish it.
16056	eng	You must do it yourself.
16057	eng	Are you sure of your facts?
16058	eng	You had better take into consideration that you are no longer young.
16059	eng	You must admit that you are in the wrong.
16060	eng	You should have introduced yourself.
16061	eng	You must control yourself.
16062	eng	You are the next in line for promotion.
16063	eng	You ought to get to work on time.
16064	eng	You should look after the children from time to time.
16065	eng	There is need for improvement in your handwriting.
16066	eng	You write a very good hand.
16067	eng	You must face the facts.
16070	eng	You ought to see a dentist.
16071	eng	You must employ your capital well.
16072	eng	You may as well prepare for your examination.
16073	eng	You should study hard so that you can pass the examination.
16074	eng	You are expected to pass the exam.
16075	eng	Do you take me for a fool?
16076	eng	You may laugh at me.
16077	eng	You do me wrong.
16078	eng	You can number me among your friends.
16079	eng	What on earth did you take me for?
16080	eng	You are the wickedest witty person I know.
16081	eng	You need not have helped my son with his homework.
16082	eng	You may use my new car.
16083	eng	You must do as I tell you.
16084	eng	You are to do as I tell you.
16085	eng	Are you for or against my plan?
16086	eng	You are welcome to the use of my yacht.
16087	eng	You have no claim on me.
16088	eng	I wish you had told me the truth.
16089	eng	You should have told me the truth.
16090	eng	You lied to me, didn't you?
16091	eng	I think you had better stay with us.
16092	eng	You ought to have come to our party.
16093	eng	You insist upon our taking that course of action.
16094	eng	You are to stay here until we come back.
16095	eng	All you have to do is to wait for me to return.
16096	eng	You don't know how worried I am.
16097	eng	You had better do as I suggest.
16098	eng	Can you imagine me making a cake?
16099	eng	You have only to follow the directions.
16101	eng	You must learn to obey instructions.
16102	eng	You finally succeeded in getting a job.
16103	eng	You are frustrated with your work.
16104	eng	You were late for work.
16105	eng	You should go about your business.
16106	eng	You'd better knuckle down to work.
16107	eng	Your hair wants cutting.
16108	eng	You had better take an umbrella with you.
16109	eng	All you have to do is wash the dish.
16110	eng	Did you call me up last night?
16111	eng	You are guilty of murder.
16112	eng	You ought to have come to see me yesterday.
16113	eng	Did you go out last night?
16114	eng	You didn't come to school yesterday, did you?
16115	eng	You did not come to school yesterday.
16116	eng	Did you hear about the fire yesterday?
16117	eng	Why were you absent yesterday?
16119	eng	I advise you to be careful in making notes for the lecture.
16120	eng	All you have to do is do your best.
16121	eng	You should carry out his offer.
16122	eng	You must do your best.
16123	eng	You should be ready for the worst.
16124	eng	You work too hard these days. Aren't you tired?
16125	eng	You can get in touch with him at his home tonight.
16127	eng	You look happy today.
16128	eng	You have a little fever today, don't you?
16129	eng	It would be better for you to stay in bed today.
16130	eng	You look pale today.
16131	eng	You'd better not go out today.
16132	eng	You must not go out today.
16133	eng	You had better not see her today.
16136	eng	You look very charming today.
16138	eng	You ought to be on time if you start now.
16139	eng	It is necessary for you to start now.
16140	eng	You worked a lot this week.
16141	eng	You need not have a haircut this week.
16142	eng	You're coming with us now.
16143	eng	What are you about now?
16144	eng	You will need much more money than you do now.
16145	eng	Have you ever seen a kangaroo?
16147	eng	Can you get by on your wages?
16148	eng	You'd better start now.
16149	eng	It is necessary that you start at once.
16152	eng	Are you a senior high school student?
16153	eng	You were careless in your action.
16154	eng	You had better go.
16155	eng	You are old enough to behave yourself.
16156	eng	It is necessary for you to go.
16157	eng	You may go or stay at will.
16158	eng	You don't have to go to the party unless you want to.
16159	eng	You have to go.
16160	eng	It's necessary for you to go.
<<<<<<< HEAD
=======
16161	eng	You'd better not go.
16162	eng	You should make your ideas correspond with reality.
16163	eng	You will see a forest of masts in the harbor.
16164	eng	Are you happy?
16165	eng	You are really full of curiosity, aren't you?
16166	eng	You are free to do as you please with your money.
16167	eng	You've got to learn to hold your tongue.
16168	eng	You must do as you are told to do.
16169	eng	It was careless of you to lose the key.
16170	eng	You made a wise choice.
16171	eng	You did an excellent job.
16172	eng	Didn't you see a dog pass through the yard?
16173	eng	You had better give up smoking for your health.
16174	eng	You have to turn in the reports on Monday.
16175	eng	You had better leave there on Monday.
16176	eng	How many times a month do you write home?
16177	eng	You should do the honorable thing and resign.
16178	eng	You must make up your mind, and that at once.
16179	eng	You have to account for your absence.
16180	eng	How do you account for your absence?
16181	eng	You're off in your reckoning.
16182	eng	You had better call off your plan.
16184	eng	You must go through with your plan.
16185	eng	You should advocate disarmament.
16186	eng	You are the master of your own destiny.
16187	eng	You must judge for yourself.
16188	eng	You need to have friends who can help you out.
16189	eng	What do you base your theory on?
16190	eng	You do your part and I'll do the rest.
16191	eng	You must live up to your principles.
16192	eng	You should pay attention to your well-being.
16193	eng	You are wearing your socks inside out.
16194	eng	You have cleaned your shoes, haven't you?
16195	eng	You need not take off your shoes.
16196	eng	I suppose you're hungry.
16197	eng	You needn't have hurried to the airport.
16198	eng	Do you ever dream about flying through the sky?
16199	eng	Have you ever been to Kyushu?
16200	eng	You must come back before nine o'clock.
16201	eng	You can get a loan from a bank.
16202	eng	You should make an effort to stop smoking.
16203	eng	You had better not smoke while on duty.
16204	eng	You've left out a word in copying the textbook.
16205	eng	Are you trying to fish in troubled waters?
16206	eng	I think you had better take a rest.
16207	eng	You have no need to hurry.
16208	eng	You need not have hurried.
16209	eng	You needn't have hurried; you've arrived too early.
16210	eng	You'd better hurry up.
16211	eng	Do you know who Rie Miyazawa is?
16212	eng	Where are you going to spend the vacation?
16213	eng	You are in need of a holiday.
16214	eng	You must go up the hill.
16215	eng	You must form regular habits.
16216	eng	You broke the rule.
16217	eng	You must act in accordance with the rules.
16218	eng	You should conform to the rules.
16219	eng	Did you inform your friends of your home-coming?
16220	eng	Clear up your desk a bit.
16221	eng	You had better make the most of your opportunities.
16222	eng	You're stepping into dangerous territory.
16223	eng	You must know you're faced with a crisis.
16224	eng	You look pale.
16225	eng	You look pale. You had better lie down in bed at once.
16226	eng	You are as white as a sheet.
16228	eng	I think that you're wrong.
16229	eng	Have you ever read any Chinese poems?
16230	eng	You've done a perfect job.
16231	eng	You are nothing but a student.
16232	eng	You must not be absent from school.
16233	eng	You may be late for school.
16234	eng	What subjects are you taking at school?
16235	eng	He is, indeed, a man of his word.
16236	eng	Indeed you know a lot of things, but you're not good at teaching them.
16237	eng	You seem to be prejudiced against ideas that come from foreign countries.
16238	eng	Would you like to go abroad?
16239	eng	Do you plan to go abroad?
16240	eng	You should have attended the meeting.
16241	eng	You are not entitled to attend the meeting.
16242	eng	You don't have proper dignity as chief of the section.
16243	eng	You like fruit.
16244	eng	You must be mindful of your family responsibilities.
16245	eng	You did not need to have your house painted.
16246	eng	Will you stay at home?
16247	eng	You will stay at home.
16248	eng	What grade are you in?
16249	eng	You continue making the same mistakes time after time.
16250	eng	You may go anywhere.
16251	eng	What time are you going on duty?
16252	eng	What time will you get to the station?
16253	eng	You're too suspicious about everything.
16254	eng	How many books do you have?
16255	eng	What are you looking for?
16256	eng	What are you looking at?
16258	eng	What do you learn?
16259	eng	What do you intend to do?
16260	eng	You have put everything out of order.
16262	eng	What are you going to be?
16263	eng	What do you want to be?
16265	eng	What will you have?
16266	eng	What are you going to have?
16267	eng	You will have your own way.
16268	eng	What woke you up?
16269	eng	You want to have a finger in every pie, don't you?
16270	eng	What did you come here so early for?
16271	eng	You've worked hard for months and have certainly earned a holiday.
16272	eng	Please let me know what you want.
16273	eng	I wonder if you have something to write with.
16274	eng	What do you like?
16275	eng	What do you want now?
16276	eng	You seem to be thinking of something else.
16278	eng	Do you belong to any clubs?
16279	eng	Do you love music?
16280	eng	You really have an ear for music.
16281	eng	You are not a coward.
16283	eng	You dropped your pencil.
16284	eng	Do you have any pencils?
16285	eng	First, you have to stop smoking.
16286	eng	It is necessary for you to stop smoking.
16287	eng	Are you not able to speak English?
16289	eng	Do you study English?
16290	eng	All you have to do is try hard to master English.
16291	eng	Did you try to review the English lessons?
16292	eng	Can you make yourself understood in English?
16296	eng	You can't speak English, can you?
16297	eng	He asked me if I could speak English.
16298	eng	You can speak English well, can you not?
16299	eng	You can swim, can't you?
16300	eng	Can you swim?
16301	eng	You can't swim, can you?
16302	eng	I think you'll have very little difficulty in getting a driver's license.
16303	eng	You're still too young to get a driver's license.
16304	eng	You're in luck. The plane is on time.
16305	eng	You are tallest.
16306	eng	You must not tell a lie.
16307	eng	What are you driving at?
16308	eng	Did you read it at all?
16309	eng	You have only to study hard, and you will pass the test.
16310	eng	You have only to study hard.
16313	eng	Being a teacher, you must learn to keep a tight rein on your emotions.
16314	eng	You'll never be alone.
16315	eng	You should follow the doctor's advice.
16317	eng	You'd better consult the doctor.
16318	eng	You had better ask the doctor for advice.
16319	eng	You are strong-minded.
16320	eng	I'm surprised that you're so naïve.
16321	eng	You've done it!
16322	eng	Do you remember seeing me before?
16323	eng	You must conquer your fear of the dark.
16325	eng	You should return home before it gets dark.
16326	eng	You are in a safe place.
